Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x19][0x15],16 [0x3][0x10],17 [0x1a][0x15],18 [0x3][0x11],19 [0x1b][0x15],20 [0x5][0xa],21 [0x1c][0x15],22 [0x1d][0x15],23 [0x3][0x12],24 [0x3][0x13],25 [0x1e][0x15]
1340,"살리아크의 물병","MP가 서서히 회복되는 상태.",13208,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1341,"비레고의 탑","TP가 서서히 회복되는 상태.",13209,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1342,"질주","이동 속도가 향상된 상태.",14828,0,1,0,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1343,"기절","행동이 불가능한 상태.",15004,0,2,3,2,true,false,true,false,false,false,true,false,false,200,true,0,false,0,false,false,0,0,false
1344,"과중력","이동 속도가 저하한 상태.",15002,0,2,4,6,false,false,false,false,false,false,true,false,false,200,true,1,false,0,false,false,0,0,false
1345,"속박","행동이 불가능한 상태.",15003,0,2,12,5,false,true,false,false,false,false,true,false,false,200,true,0,false,0,false,false,0,0,false
1346,"둔화","무기 기술 및 마법 시전 시간과 재사용 대기 시간이 늘어난 상태.",15009,0,2,13,0,false,false,false,false,false,false,true,false,false,200,true,0,false,0,false,false,0,0,false
1347,"침묵","마법을 시전할 수 없는 상태.",15005,0,2,7,0,false,false,false,false,false,false,true,false,false,200,true,0,false,0,false,false,0,22,false
1348,"수면","잠에 빠져 행동이 불가능한 상태.",15013,0,2,2,3,true,false,true,false,false,false,true,false,false,200,true,0,false,0,false,false,0,3,false
1349,"기절 무효","기절을 무효화하는 상태.",14829,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1350,"과중력 무효","과중력을 무효화하는 상태.",14830,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1351,"속박 무효","속박을 무효화하는 상태.",14831,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1352,"둔화 무효","둔화를 무효화하는 상태.",14832,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1353,"침묵 무효","침묵을 무효화하는 상태.",14833,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1354,"수면 무효","수면을 무효화하는 상태.",14834,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1355,"밀쳐내기 무효","밀쳐내기 및 끌어당기기 효과가 무효화되는 상태.",14835,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
1356,"물요정","물요정으로 변신한 상태. 기술을 실행할 수 없다.<br>전용 기술 '물요정 주먹'만 실행 가능.",15043,0,2,17,0,false,false,true,false,true,false,false,false,false,200,true,2,false,0,false,false,0,9,false
1357,"중력 반전","중력이 반전되어 하늘로 떠올라 서서히 고도가 상승하는 상태.",15767,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1358,"고도 고정: 위","고도가 위쪽으로 고정된 상태. 고도를 변화시키는 효과를 받을 수 없다.",15768,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,25,false,0,false,false,0,24,false
1359,"서서히 석화","점점 돌이 되는 상태.",18861,3,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1360,"중력 폭발","중력 마력의 영향을 받은 상태. 효과 종료 시에 중력 이상을 일으켜 주위에 무속성 피해를 준다.",15770,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1361,"마도 레비테트","중력을 거슬러 허공에 뜬 상태.",15037,0,1,16,33,false,false,false,false,false,false,false,true,true,1,true,12,true,0,false,false,0,0,false
1362,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1363,"수면","잠에 빠져 행동이 불가능한 상태.",15013,0,2,2,3,true,false,true,false,false,false,false,true,true,100,true,0,false,0,false,false,0,3,false
1364,"질풍의 극의","질풍의 극의를 실행할 수 있는 상태.",12530,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1365,"선더가 시전 가능","선더가를 시전할 수 있는 상태.",10461,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1366,"레비테트","중력을 거슬러 허공에 뜬 상태.",15037,0,1,16,33,false,false,false,false,false,false,false,true,true,1,true,12,true,0,false,false,0,0,false
1367,"임팩트 시전 가능","임팩트를 시전할 수 있는 상태.",13401,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1368,"안식 기도","적에게 주는 마법 피해량과 회복 마법의 회복량이 증가한 상태.",12514,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1369,"안식 기도","적에게 주는 마법 피해량과 회복 마법의 회복량이 증가하며, MP 소모 없이 마법을 사용할 수 있는 상태.",12514,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,6,false,0,false,false,0,19,false
1370,"할로네의 분노","주는 피해량과 회복 마법의 회복량이 감소한 상태.",14836,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1371,"휘도는 도끼","받는 피해량이 증가하는 상태. 아드레날린 폭주에는 적용되지 않는다.",14837,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1372,"대참격","회복마법으로 받는 HP 회복 효과가 떨어진 상태.",14838,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1373,"불완전 형태","불완전하게 실체화된 상태.",15798,0,2,17,0,false,false,false,false,false,false,false,true,true,100,true,0,false,0,false,true,0,0,false
1374,"오른쪽 표적","오른쪽 공격의 표적이 된 상태.",15800,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1375,"왼쪽 표적","왼쪽 공격의 표적이 된 상태.",15801,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1376,"거인술","거인술로 거대해짐으로써, 주는 피해량이 증가한 상태.",15799,0,1,16,0,false,false,false,false,true,false,false,true,true,100,true,2,false,0,false,false,0,9,false
1377,"생명 흡수","생명력이 흡수당하는 상태. HP가 서서히 줄어든다.",15778,0,2,17,0,false,false,false,false,false,false,false,true,true,10,true,0,false,0,false,false,0,0,false
1378,"연속 마법","연속으로 마법을 사용할 수 있는 상태.",15779,0,1,16,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
1379,"알마게스트","천체 마법에 걸린 상태. HP가 서서히 줄어든다.",15781,0,2,17,0,false,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0,false
1380,"산 자의 상처","몸에 상처가 생긴 상태. '산 자의 암흑광'으로 받는 피해가 증가한다.",15782,0,2,17,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
1381,"죽은 자의 상처","영혼에 상처가 생긴 상태. '죽은 자의 암흑광'으로 받는 피해가 증가한다.",15783,0,2,17,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
1382,"죽음 초월","죽음을 초월하여야만 살 수 있는 상태.",15780,0,2,17,20,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1383,"최대 HP 감소","HP 최대치가 감소한 상태.",15076,0,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
1384,"가속도 폭탄","가속도 폭탄이 부착된 상태. 효과가 끝나는 시점에 움직이면 폭발한다.",15727,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1385,"밀쳐내기 확정","공격을 받으면 뒤로 밀쳐지는 상태.",15723,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1386,"진흙탕","땅속성 피해로 HP가 서서히 줄어드는 상태.",18881,16,2,17,0,false,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0,false
1387,"기술 효과 범위 변경","기술의 효과 범위가 변경된 상태.",10404,0,1,0,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,14,false
1388,"화차의 재","화차의 재를 뒤집어 쓴 상태.",15804,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1389,"유혹","유혹에 마음이 빼앗겨 몸이 멋대로 움직이는 상태.",15552,0,2,17,17,false,true,true,true,false,true,false,true,false,100,true,11,false,0,false,false,0,0,true
1390,"레비테트","중력을 거슬러 허공에 뜬 상태.",15037,0,1,16,0,false,false,false,false,false,false,false,true,true,1,true,12,true,0,false,false,0,0,false
1391,"구속","행동이 불가능한 상태.",15545,0,2,17,0,true,false,true,true,false,false,false,true,true,100,true,4,false,0,false,false,0,0,false
1392,"문스톤의 빛","문스톤의 빛으로 힘을 얻은 상태. 적에게 주는 피해량이 증가하고 받는 피해량이 감소한다.",15803,0,1,16,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
1393,"연속 마법","다음에 사용하는 마법을 시전 시간 없이 실행할 수 있는 상태.",13406,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1394,"이동 속도 저하","탈것을 탄 상태에서 적에게 공격받아 이동 속도가 떨어진 상태.",14839,0,2,4,6,false,false,false,false,false,false,true,false,false,200,true,1,false,0,false,false,0,0,false
1395,"충의의 방패","받는 피해량과 주는 피해량이 감소하는 상태.",12506,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
1396,"수비 태세","최대 HP가 증가하고, 회복 마법으로 받는 HP 회복 효과가 향상되지만 적에게 주는 피해량이 감소하는 상태.",12551,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
1397,"불굴의 투지","받는 피해량과 주는 피해량이 감소하는 상태.",13108,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
1398,"원초의 혼","받는 피해량이 감소하는 상태.",12553,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1399,"구속","행동이 불가능한 상태.",15545,0,2,17,0,true,false,true,true,false,false,false,false,false,100,true,4,false,0,false,false,0,0,false
1400,"공포","공포에 빠져 행동이 불가능한 상태.",15516,0,2,18,0,true,false,true,false,false,false,false,true,true,100,true,0,false,0,false,false,0,0,false
1401,"공방 저하","적에게 주는 피해량이 감소하고, 받는 피해량이 증가하는 상태.",15040,0,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
1402,"받는 피해 증가","받는 피해량이 증가한 상태.",15020,0,2,17,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
1403,"광속 시전","시전 시간 없이 마법을 사용할 수 있으며 소비 MP가 50% 감소하는 상태.",13220,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1404,"신성한 축복","일정량의 피해를 무효화하는 상태.",12632,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,12,false
1405,"행동 방해","적에게 주는 피해량이 감소하는 상태.",13222,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1406,"연환계","받는 피해량이 증가하는 상태. 아드레날린 폭주에는 적용되지 않는다.",12809,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1407,"마구 쏘기","다음에 사용하는 무기 기술의 공격 횟수가 증가하는 상태.",10356,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1408,"받는 피해 증가","받는 피해량이 증가하는 상태. 아드레날린 폭주에는 적용되지 않는다.",15020,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1409,"허약","회복마법으로 받는 HP 회복 효과가 떨어진 상태.",15531,0,2,17,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1410,"찬찰라","미의 신 락슈미가 변덕을 부리는 상태.",15805,0,1,16,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
1411,"60레벨 경험치 증가","60레벨 미만일 때 얻는 경험치가 크게 증가하는 상태.",16227,0,1,16,0,false,false,false,false,false,false,false,true,true,0,false,0,true,0,false,false,0,0,false
1412,"받는 피해 증가","받는 피해량이 증가하는 상태.",17101,16,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
1413,"홍련의 극의","무기 기술의 재사용 대기 시간이 늘어나는 대신에 주는 피해량이 증가하는 상태.",12528,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1414,"전투 기도","주는 피해량이 증가한 상태.",12578,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1415,"프로테스","받는 피해량이 감소하는 상태.",10405,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
1416,"고도 고정: 아래","고도가 아래쪽으로 고정된 상태. 고도를 변화시키는 효과를 받을 수 없다.",15806,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,25,false,0,false,false,0,24,false
